livres,miss,comte,duc,oncle,tu,prince,roi,capitaine,abbé,lady,docteur,comtesse,princesse,ça,chevalier,nefs,sir,marquis,roubles,château,empereur,madame,monsieur,major,blaireau,écria,juif,tante,épée,malgaches,baron,sire,curé,matador,mademoiselle,colonel,lord,corinthien,très,prieur,vous,siam,argiens,fus,fritz,templier,assemblée,milles,évêque,mère,armée,londres,pocket,couvent,anglais,reine,officiers,navire,déroute,hobby,régiment,gouverneur,troupes,majesté,nègres,angleterre,maire,russe,dine,frère,ministre,colonelle,président,avais,moine,professeur,mari,sergent,soldats,lieutenant,serge,prêtre,général,francs,thé,napoléon,connétable,cavaliers,milord,monseigneur,paris,vaisseau,maman,chapitre,père,fis,nation,bourgogne,avait,as,dollars,guerre,airain,cheval,peuple,chaloupe,rosalie,saint,duchesse,sud,berlin,fille,messire,camp,écossais,dieux,indiens,toi,officier,reprit,inspecteur,équipage,maison,voiture,rue,ambassadeur,avocat,ingénieur,esclaves,village,français,rivage,cousine,papa,vieillard,messieurs,mit,gentilhomme,cousin,regarda,charlot,cour,boum,bretons,expérimentale,vidame,rivière,détective,bute,salon
une_banale_histoire - tchekhov,0.0,0.0,0.0,0.0,0.0018880817089836726,0.0001438538444939941,8.990865280874632e-05,0.0,0.0,0.0,0.001510465367186938,0.0,0.00030568941954973745,0.0003776163417967345,1.7981730561749262e-05,0.0,0.0,0.0,0.0004855067251672301,0.0,0.0,3.5963461123498524e-05,0.00035963461123498527,0.0,0.0,8.990865280874632e-05,8.990865280874632e-05,0.00017981730561749263,0.0,0.0,3.5963461123498524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016723009422426815,0.0,0.006113788390994749,0.0,0.0,3.5963461123498524e-05,0.0,0.0,3.5963461123498524e-05,0.0,1.7981730561749262e-05,0.000341652880673236,0.0,0.0,0.0,0.0,3.5963461123498524e-05,1.7981730561749262e-05,7.192692224699705e-05,0.0,0.0,0.0,0.0,7.192692224699705e-05,0.0,1.7981730561749262e-05,0.0,1.7981730561749262e-05,1.7981730561749262e-05,0.00016183557505574338,0.0003955980723584838,3.5963461123498524e-05,3.5963461123498524e-05,0.0,0.00026972595842623894,0.00035963461123498527,0.0,0.0002877076889879882,0.0008811047975257138,0.0,3.5963461123498524e-05,0.0,1.7981730561749262e-05,3.5963461123498524e-05,0.0002517442278644897,0.0,0.0005754153779759764,0.0,0.0,0.0,0.0,0.0,3.5963461123498524e-05,0.0,0.0008451413364022153,0.0,0.0007911961447169676,0.0,0.0,0.0,0.004117816298640581,0.0003955980723584838,0.0,0.0,0.0,0.00010789038337049557,5.3945191685247786e-05,1.7981730561749262e-05,0.0,0.0,0.0,0.0,0.0,0.0005574336474142271,0.0,0.0,0.0,0.0,0.0,0.00021578076674099114,0.00017981730561749263,5.3945191685247786e-05,0.0,0.0,0.0007911961447169676,0.0002877076889879882,0.00026972595842623894,0.0,0.0,0.00010789038337049557,3.5963461123498524e-05,3.5963461123498524e-05,0.0002877076889879882,0.0,3.5963461123498524e-05,0.00016183557505574338,3.5963461123498524e-05,0.0001438538444939941,0.000683305761346472,1.7981730561749262e-05,3.5963461123498524e-05,0.0003955980723584838,0.0,0.0001977990361792419,1.7981730561749262e-05,0.0,0.0,0.0,3.5963461123498524e-05,0.0,0.0,0.00041357980292023303
iliade - homere,0.0,0.0,0.0,1.607406931138687e-05,0.00521603549154504,0.0005706294605542339,0.0015832958271716068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004066739535780879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.037034655693436e-05,0.0,0.0,0.0005304442872757667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009001478814376647,0.0,0.0020012216292676654,0.0,0.0013502218221564972,3.214813862277374e-05,0.0,0.0,7.233331190124092e-05,0.0,0.0,0.000755481257635183,0.00044203690606313894,0.0,0.0,0.0,0.0,8.037034655693435e-06,0.0,0.0,8.037034655693435e-06,0.0,0.0,0.0,6.429627724554748e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00045007394071883237,0.0,0.0,0.0,0.00017681476242525557,0.0,0.0,4.018517327846718e-05,0.0,0.0,0.0,0.0,8.037034655693435e-06,0.0,0.0,0.0,0.0,0.0,0.00031344435157204395,0.0,0.0,0.0,0.0,0.0,0.0,0.0015752587925159133,0.0,0.0,0.0,0.002161962322381534,0.0009483700893718254,0.0,0.0006992220150453289,0.0023307400501510964,0.00015270365845817526,0.0004339998714074455,0.0,0.0,0.0,0.0,0.0,0.0,0.0008037034655693435,0.0,0.00031344435157204395,0.0,0.002829036198804089,0.0,0.0013421847875008037,0.0,3.214813862277374e-05,8.037034655693435e-06,0.0,5.6259242589854046e-05,0.0,4.018517327846718e-05,0.0,0.0,0.0,8.037034655693435e-06,0.0,0.0,0.0002571851089821899,0.0,0.0,0.0007313701536681026,0.0,0.00030540731691635053,0.0,0.0,2.4111103967080306e-05,0.0,7.233331190124092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rochefoucauld_maximes - la,0.0,7.289920123303792e-05,8.331337283775762e-05,0.0,0.0,0.00029159680493215167,0.0006769211543067807,3.124251481415911e-05,2.0828343209439406e-05,0.0,3.124251481415911e-05,2.0828343209439406e-05,5.2070858023598516e-05,0.0,4.165668641887881e-05,0.0,0.0,3.124251481415911e-05,0.0,0.0,2.0828343209439406e-05,0.00023952594690855315,0.0004790518938171063,0.0,0.0,0.0,0.0,0.0,5.2070858023598516e-05,0.0,0.0,0.0,0.0,0.0,0.00015621257407079554,0.0,0.0,0.0,0.0005831936098643033,0.0,0.004655134707309707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2070858023598516e-05,5.2070858023598516e-05,0.0,0.0,1.0414171604719703e-05,0.0,0.00012497005925663643,2.0828343209439406e-05,0.0,0.0,0.0,2.0828343209439406e-05,1.0414171604719703e-05,3.124251481415911e-05,0.0,0.0,0.00020828343209439406,0.0,0.0,0.0,3.124251481415911e-05,4.165668641887881e-05,0.0,2.0828343209439406e-05,0.00012497005925663643,0.0,0.0,4.165668641887881e-05,0.0,6.248502962831821e-05,1.0414171604719703e-05,0.0,0.0,0.0003124251481415911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.289920123303792e-05,0.0,0.0,0.0,8.331337283775762e-05,0.0,1.0414171604719703e-05,0.0,0.0006873353259115003,0.0,0.0,0.0004582235506076669,1.0414171604719703e-05,0.0,5.2070858023598516e-05,0.0,0.0,4.165668641887881e-05,3.124251481415911e-05,0.0,0.0,8.331337283775762e-05,0.0,0.0,0.0,4.165668641887881e-05,0.0,0.0,0.0,1.0414171604719703e-05,0.0,0.0,7.289920123303792e-05,0.0,0.0,0.0,0.0,0.0,3.124251481415911e-05,0.0,6.248502962831821e-05,0.0,0.0,0.0,2.0828343209439406e-05,0.0,1.0414171604719703e-05,1.0414171604719703e-05,1.0414171604719703e-05,0.0,0.0,9.372754444247733e-05,0.0,0.0,0.0,0.0,1.0414171604719703e-05,0.0,0.0,0.0
robinson_crusoe_1 - defoe,0.0,0.0,0.0,0.0,0.0004954249026843941,3.0332136899044537e-05,6.0664273798089074e-05,0.0012436176128608261,0.0,0.0,2.0221424599363026e-05,0.0,0.0,2.0221424599363026e-05,0.0,0.0,7.077498609777059e-05,0.0,0.0,0.00026287851979171935,4.044284919872605e-05,0.0,2.0221424599363026e-05,0.0,0.0,7.077498609777059e-05,0.0,0.0,4.044284919872605e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0110712299681513e-05,1.0110712299681513e-05,0.0,0.0,0.0,0.0014357211465547749,0.0,0.0,0.0013952782973560487,0.0,0.0,0.0,0.0001718821090945857,0.0,0.00014154997219554118,5.0553561498407566e-05,0.00012132854759617815,0.0,0.0,0.0003134320812901269,0.0,0.0,0.0009402962438703807,1.0110712299681513e-05,0.0,1.0110712299681513e-05,0.00021232495829331176,0.0,1.0110712299681513e-05,0.00018199282139426723,0.0003437642181891714,0.0,0.0,0.0,3.0332136899044537e-05,0.0,0.0,0.0,0.006410191597998079,0.0,0.0,0.0,0.0,0.0,1.0110712299681513e-05,0.0,0.0,6.0664273798089074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009504069561700622,0.0,1.0110712299681513e-05,0.0006369748748799353,0.0011728426267630554,0.00026287851979171935,0.0,0.004246499165866236,0.00011121783529649663,0.0,8.08856983974521e-05,0.0,1.0110712299681513e-05,4.044284919872605e-05,0.0006976391486780243,0.0,2.0221424599363026e-05,0.0,0.00015166068449522268,0.0,0.0,0.0,0.0,2.0221424599363026e-05,1.0110712299681513e-05,4.044284919872605e-05,0.00014154997219554118,2.0221424599363026e-05,3.0332136899044537e-05,0.0,0.0003134320812901269,0.00043476062888630503,0.0,0.0,0.0,1.0110712299681513e-05,0.0,6.0664273798089074e-05,0.0,2.0221424599363026e-05,0.0013851675850563672,0.0,0.0,2.0221424599363026e-05,0.0,0.00020221424599363026,0.0,0.0,7.077498609777059e-05,0.0,4.044284919872605e-05,0.0,0.0,0.0,0.0,7.077498609777059e-05,0.0,0.0,0.0
le_chateau - kafka,0.0,0.0001617686708007549,0.0,1.7974296755639435e-05,0.005581019142626045,0.0,0.0,3.594859351127887e-05,0.0,0.0,0.0,0.0,0.0,0.00012582007728947605,0.0,0.0,0.0,0.0,0.0,0.00221982564932147,0.0,0.00023366585782331266,0.0018513525658308619,0.0,0.0,0.0002067044126898535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.088433540037745e-05,0.0,0.0,0.0,0.0015997124112519098,0.0,0.00700997573469938,0.0,0.0,0.0,5.392289026691831e-05,0.0,0.0,0.0,0.0,0.0005212546059135436,1.7974296755639435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987148377819717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008987148377819717,0.0,0.0,8.987148377819718e-05,0.0,0.0,0.0,0.0005122674575357239,0.0,0.0,0.00017075581917857464,0.0,1.7974296755639435e-05,0.0,0.0,0.0,0.0001617686708007549,0.0,1.7974296755639435e-05,8.987148377819717e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.987148377819717e-06,1.7974296755639435e-05,0.0010065606183158084,0.0,0.0,0.0,0.0067942841736317065,0.0009166891345376112,0.0,0.0,0.0,4.493574188909859e-05,8.987148377819717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00044037027051316616,0.0,0.0,0.0,0.0,0.0,0.0012042778826278422,0.0,8.088433540037745e-05,0.0,0.0,0.0006111260896917408,8.987148377819718e-05,0.00011683292891165633,0.0,8.987148377819717e-06,0.0,0.0,0.0010425092118270872,8.987148377819717e-06,0.0,0.0,0.0,8.987148377819717e-06,0.0009256762829154309,0.0002426530062011324,0.0,0.0,0.0002426530062011324,0.0,0.0002516401545789521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
varlet-epopee_martienne_1_titans_du_ciel - joncquel,0.0,0.0,0.0,0.0,0.0003250270855904659,0.0,0.0,0.0,0.0013001083423618636,0.0,0.0,0.0,0.0,0.00021668472372697725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010834236186348862,0.0006500541711809318,0.0,0.0,0.00010834236186348862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010834236186348862,0.0,0.0016251354279523294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010834236186348862,0.0,0.00010834236186348862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003250270855904659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010834236186348862,0.0,0.0,0.00010834236186348862,0.0,0.0,0.00010834236186348862,0.0,0.0,0.0,0.0,0.000866738894907909,0.0,0.00010834236186348862,0.0,0.0,0.0,0.0,0.0,0.00010834236186348862,0.0,0.00010834236186348862,0.0,0.0,0.0,0.0,0.00010834236186348862,0.0,0.0,0.00010834236186348862,0.00021668472372697725,0.0,0.0,0.0,0.0,0.0,0.0,0.0006500541711809318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010834236186348862
exupery_vol_de_nuit - st,0.0,0.0,0.0,0.0,0.00033927056827820186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016963528413910093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005089058524173028,0.0016398077466779756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014136273678258412,0.0,0.004071246819338422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.654509471303364e-05,0.00011309018942606728,0.0,0.0,0.0,0.0,0.0,0.0,0.0003958156629912355,5.654509471303364e-05,0.0,0.0,0.0,0.0,5.654509471303364e-05,0.0,0.0,0.0,0.0,0.0,5.654509471303364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00016963528413910093,0.00011309018942606728,0.0,0.0,0.0,0.0,0.00016963528413910093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011309018942606728,0.0,0.0,0.0,0.004071246819338422,0.00011309018942606728,0.0,0.00016963528413910093,0.0,0.0,0.0002827254735651682,0.0,0.0,0.0,0.0,0.0005654509471303364,0.0,5.654509471303364e-05,0.0,0.0,0.0,0.0,0.0,5.654509471303364e-05,0.0,0.00011309018942606728,0.0010743567995476393,0.000791631325982471,0.0006785411365564037,0.00022618037885213457,5.654509471303364e-05,0.0,0.0,0.00011309018942606728,0.0,0.0002827254735651682,0.0,0.00016963528413910093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003958156629912355,0.0,0.0,0.0,0.0,0.0,0.0,0.009612666101215719,0.0,0.0,0.0
capitaines_courageux - kipling,0.00026816361556064074,0.0,0.0,0.0012514302059496568,0.002091676201372998,1.7877574370709382e-05,3.5755148741418764e-05,0.00025028604118993136,0.0,0.0,0.0001966533180778032,0.0,0.0,0.0016268592677345537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5755148741418764e-05,8.938787185354691e-05,0.0,0.0,0.00021453089244851257,0.0,3.5755148741418764e-05,1.7877574370709382e-05,0.0,0.0,0.0,1.7877574370709382e-05,0.0,0.0,1.7877574370709382e-05,3.5755148741418764e-05,0.0,0.00046481693363844396,0.0,0.00783037757437071,0.0,0.0,1.7877574370709382e-05,0.0,0.0,5.363272311212814e-05,0.0003039187643020595,0.0,0.000518449656750572,0.0,0.0,0.0,0.0,8.938787185354691e-05,0.0,3.5755148741418764e-05,0.00016089816933638444,0.0,0.0,0.0,0.0,0.0,1.7877574370709382e-05,3.5755148741418764e-05,1.7877574370709382e-05,0.0,0.0,0.0,0.00016089816933638444,1.7877574370709382e-05,0.0,0.0,0.0003933066361556064,0.0,0.0,0.00010726544622425629,0.0,0.0,0.0,0.0,1.7877574370709382e-05,3.5755148741418764e-05,0.0,7.151029748283753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010726544622425629,0.00035755148741418763,1.7877574370709382e-05,0.0009653890160183067,1.7877574370709382e-05,0.0,0.0,0.003915188787185355,0.00035755148741418763,0.0009475114416475972,0.00021453089244851257,0.0,0.00014302059496567506,0.0,0.0,0.0,1.7877574370709382e-05,0.0,0.00023240846681922198,0.0,7.151029748283753e-05,0.0,0.0,3.5755148741418764e-05,0.0,0.0,0.000375429061784897,3.5755148741418764e-05,0.00012514302059496568,1.7877574370709382e-05,0.000518449656750572,0.00026816361556064074,3.5755148741418764e-05,0.00016089816933638444,0.0,0.0,1.7877574370709382e-05,0.0,0.0,0.00048269450800915334,5.363272311212814e-05,0.0,0.0016089816933638444,0.0,7.151029748283753e-05,0.00042906178489702515,0.0,0.0,0.0001966533180778032,0.0,8.938787185354691e-05,0.0,0.0,0.0,0.0,1.7877574370709382e-05,0.0,0.0,5.363272311212814e-05
les_fleurs_du_mal - baudelaire,0.0,0.0,0.0,0.0,0.0033958201043593496,0.00013804146765688413,0.0003312995223765219,5.521658706275365e-05,0.0,2.7608293531376825e-05,2.7608293531376825e-05,0.0,0.0,0.0001104331741255073,0.0,0.0,0.0,0.0,0.0,0.0,5.521658706275365e-05,2.7608293531376825e-05,0.00024847464178239144,0.0,0.0,2.7608293531376825e-05,8.282488059413047e-05,0.0,5.521658706275365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009386819800668121,0.0,0.002981695701388697,0.0,0.0,0.00013804146765688413,0.0,0.0,0.0,0.0,0.0,0.0002208663482510146,0.0,0.0,0.0,0.0,2.7608293531376825e-05,0.00038651610943927556,0.0,0.00016564976118826094,0.0,0.0,0.0,0.0,0.0,0.00013804146765688413,0.0,0.0,0.0,0.0,0.0,5.521658706275365e-05,5.521658706275365e-05,0.0,0.0,0.00016564976118826094,0.0001104331741255073,0.0,2.7608293531376825e-05,0.0,2.7608293531376825e-05,0.0,2.7608293531376825e-05,8.282488059413047e-05,2.7608293531376825e-05,2.7608293531376825e-05,0.0,0.0,0.0,2.7608293531376825e-05,0.0,0.0,0.00024847464178239144,0.00019325805471963778,0.0,0.0,0.00024847464178239144,0.0,5.521658706275365e-05,2.7608293531376825e-05,0.0004141244029706524,0.0001104331741255073,0.0,0.0001104331741255073,8.282488059413047e-05,0.0001104331741255073,0.00024847464178239144,0.0,0.0,0.00019325805471963778,2.7608293531376825e-05,0.0,0.0,0.00013804146765688413,0.0,5.521658706275365e-05,0.0,0.00016564976118826094,0.0,0.0016564976118826095,0.0,0.0,0.0,5.521658706275365e-05,0.0001104331741255073,2.7608293531376825e-05,0.0002208663482510146,0.0,5.521658706275365e-05,0.0,5.521658706275365e-05,2.7608293531376825e-05,8.282488059413047e-05,0.0,0.0,0.0,0.00013804146765688413,8.282488059413047e-05,0.0,0.0,0.0,0.0,0.0,8.282488059413047e-05,0.0,0.0,0.0,0.0,2.7608293531376825e-05,0.0,0.0,0.0
grandes_esperances - dickens,0.0022427440633245384,5.735918320523116e-06,0.0,0.000298267752667202,0.0014511873350923482,2.8679591602615577e-05,7.45669381668005e-05,1.1471836641046231e-05,0.0,0.0,1.1471836641046231e-05,0.0,5.735918320523116e-06,0.0002581163244235402,1.7207754961569348e-05,0.0,0.0,0.0,0.0,0.0001089824480899392,0.0,0.000149133876333601,0.0013766203969255478,0.0,0.0,0.00026958816106458644,3.4415509923138696e-05,9.177469312836985e-05,1.1471836641046231e-05,0.0,0.0,0.0,0.0,0.0,5.1623264884708043e-05,2.8679591602615577e-05,2.8679591602615577e-05,0.0,0.0,0.0,0.0101984627738901,0.0,0.0,0.00045313754732132617,0.0,0.0,0.0,7.45669381668005e-05,0.0,0.000246644487782494,1.1471836641046231e-05,0.00048755305724446486,0.000843179993116898,5.735918320523116e-06,5.1623264884708043e-05,2.8679591602615577e-05,0.0,1.1471836641046231e-05,0.0,0.0,5.735918320523116e-06,1.1471836641046231e-05,5.735918320523116e-06,4.015142824366181e-05,5.735918320523116e-06,8.030285648732361e-05,1.1471836641046231e-05,0.0,0.0,7.45669381668005e-05,2.8679591602615577e-05,0.0,0.0,0.0034530228289549156,0.0,1.1471836641046231e-05,8.603877480784674e-05,0.00022370081450040152,0.00016060571297464723,0.0,0.0,1.1471836641046231e-05,5.7359183205231155e-05,0.0,0.00014339795801307788,0.0,0.0,0.0,1.1471836641046231e-05,0.0,1.1471836641046231e-05,3.4415509923138696e-05,2.2943673282092463e-05,2.8679591602615577e-05,0.000544912240449696,0.0004359297923597568,5.735918320523116e-06,0.0,0.006372605254101182,0.0002638522427440633,0.0,1.7207754961569348e-05,0.0,6.883101984627739e-05,1.7207754961569348e-05,0.0,0.0,2.2943673282092463e-05,5.735918320523116e-06,6.309510152575428e-05,0.0,0.00024090856946197087,0.0,5.735918320523116e-06,0.0,0.0,0.0,0.0003613628541929563,5.1623264884708043e-05,0.0001835493862567397,0.0,5.7359183205231155e-05,0.0012217506022714237,0.0003498910175519101,0.00026958816106458644,0.0,1.1471836641046231e-05,5.735918320523116e-06,0.0,0.00017207754961569348,1.1471836641046231e-05,5.1623264884708043e-05,0.0,2.2943673282092463e-05,0.00017207754961569348,9.751061144889296e-05,0.00048755305724446486,1.1471836641046231e-05,2.2943673282092463e-05,0.00035562693587243315,0.0,0.00030400367098772514,0.0,0.0,0.0,0.0,0.00026958816106458644,0.0,0.0,9.751061144889296e-05
sous_le_soleil_de_satan - bernanos,0.0,1.5378227505497718e-05,0.0,1.5378227505497718e-05,0.0009688283328463561,9.22693650329863e-05,6.151291002199087e-05,1.5378227505497718e-05,0.0032909406861765115,0.0,0.0002768080950989589,0.0,0.0,0.0002614298675934612,0.0,0.0,0.0,0.0,0.0,3.0756455010995436e-05,1.5378227505497718e-05,0.0,0.00044596859765943375,0.0,0.0,0.00023067341258246576,1.5378227505497718e-05,1.5378227505497718e-05,1.5378227505497718e-05,0.0,1.5378227505497718e-05,0.0,0.0017377397081212418,0.0,0.0,0.0,0.0,0.0,0.0005228597351869224,0.0,0.008565672720562228,0.0,0.0,4.613468251649315e-05,0.0,0.0,0.0,0.0,6.151291002199087e-05,0.0002460516400879635,0.0,0.0,0.0,4.613468251649315e-05,0.0,1.5378227505497718e-05,0.0,6.151291002199087e-05,1.5378227505497718e-05,0.0,0.0,0.0,0.0,0.00012302582004398174,0.0,0.0,0.0,0.0,0.0,7.689113752748858e-05,7.689113752748858e-05,0.0,0.0,0.00016916050256047488,0.0,0.00021529518507696802,0.0,0.0,0.0,0.0,0.0,0.0015993356605717626,3.0756455010995436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010764759253848401,3.0756455010995436e-05,1.5378227505497718e-05,1.5378227505497718e-05,7.689113752748858e-05,0.0001845387300659726,0.0,0.0,0.0,0.001783874390637735,0.0001845387300659726,0.0,1.5378227505497718e-05,3.0756455010995436e-05,3.0756455010995436e-05,0.00012302582004398174,0.0,0.0,0.0012302582004398172,0.0,0.0,0.0,0.0001845387300659726,0.0,0.0,0.0,3.0756455010995436e-05,0.0,0.0002614298675934612,0.0,0.00044596859765943375,1.5378227505497718e-05,0.0,0.0002460516400879635,7.689113752748858e-05,6.151291002199087e-05,0.0,0.0,0.0,0.0,0.00010764759253848401,0.0,0.0,1.5378227505497718e-05,1.5378227505497718e-05,0.00023067341258246576,0.0001845387300659726,0.0001845387300659726,1.5378227505497718e-05,1.5378227505497718e-05,1.5378227505497718e-05,0.0,7.689113752748858e-05,0.0,1.5378227505497718e-05,0.0,0.0,0.0,0.0,0.0,0.0
rouge_reine_des_elephants - le,0.005590756615728662,0.0,0.0,0.0,0.0010116607209413769,0.00015973590330653318,5.324530110217773e-05,0.0020765667429849316,0.0,5.324530110217773e-05,5.324530110217773e-05,0.0,0.0,0.0,0.0,0.0,0.00015973590330653318,0.0,0.0,5.324530110217773e-05,0.0,0.0,0.00015973590330653318,0.0,0.0,0.0005324530110217774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010649060220435547,0.0016506043341675098,0.00010649060220435547,0.0,0.0012778872264522655,0.0,0.0022363026462914647,0.0,0.0,0.0,0.0,0.0,0.0,0.00010649060220435547,0.0,0.0,0.0006921889143283105,0.00010649060220435547,0.0,0.0,0.0011713966242479102,0.0,0.0006389436132261327,0.0,5.324530110217773e-05,0.0,0.0,0.0,0.0007454342154304882,0.0,0.0,0.00015973590330653318,0.0,0.0,0.0,0.0,5.324530110217773e-05,0.0,5.324530110217773e-05,0.00010649060220435547,0.0,5.324530110217773e-05,0.0,0.00042596240881742186,0.0012246419253500878,0.0012778872264522655,0.0,0.0,0.00015973590330653318,0.0,0.00015973590330653318,0.0,0.0,0.00010649060220435547,0.0,0.0,0.00015973590330653318,0.0,0.0,0.0,0.0005324530110217774,0.0,0.00021298120440871093,0.0,0.007401096853202705,0.00021298120440871093,0.0,0.0002662265055108887,0.0,0.00021298120440871093,0.0,0.0,0.0,5.324530110217773e-05,0.0,0.0,0.0,0.0009584154198391992,0.0,0.0014908684308609765,0.00010649060220435547,0.0,0.0,0.00010649060220435547,0.0006389436132261327,0.00015973590330653318,0.0,0.0,0.00015973590330653318,0.0,0.0,5.324530110217773e-05,0.0,0.0,5.324530110217773e-05,0.00010649060220435547,5.324530110217773e-05,0.0,0.0,0.0,0.00031947180661306637,0.00010649060220435547,0.00031947180661306637,0.0,0.00010649060220435547,0.00010649060220435547,0.0,0.0,0.0,0.0,0.0,0.0,0.00010649060220435547,5.324530110217773e-05,0.0,0.0
maison_chat_qui_pelote - balzac,0.0,0.0001569283883454517,5.230946278181723e-05,0.0,0.000889260867290893,0.0,0.0,0.00010461892556363446,0.0,0.0,0.0,0.0,0.0,0.00026154731390908617,0.00020923785112726893,0.0,0.0,0.0,0.0,0.0,0.00020923785112726893,0.004184757022545379,0.0029816393785635823,0.0,0.0,0.000889260867290893,0.0,0.0,0.0,0.0,0.00010461892556363446,0.0,0.0,0.0,0.0012031176439817963,0.00010461892556363446,0.0,0.0,0.0,0.0,0.0038185907830726577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230946278181723e-05,0.0018831406601454203,0.00020923785112726893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230946278181723e-05,0.0,5.230946278181723e-05,0.0,5.230946278181723e-05,0.0,0.00010461892556363446,0.0,0.0,0.0,0.00010461892556363446,0.0,0.0,0.0001569283883454517,0.0,0.0,0.0019354501229272376,0.0,5.230946278181723e-05,0.0,0.0,0.0,0.00010461892556363446,0.00041847570225453785,0.0,5.230946278181723e-05,0.0,5.230946278181723e-05,0.0,0.0,0.00047078516503635507,5.230946278181723e-05,0.0,0.0,0.0015169744206726997,0.0,0.0,0.0,0.004446304336454465,0.0003138567766909034,0.0,0.0,0.0,0.00010461892556363446,0.0,0.0,0.0,0.00010461892556363446,0.0012554271067636135,0.0,0.0,0.0015692838834545169,0.0,0.0,0.0,0.0,0.0,0.00020923785112726893,0.00010461892556363446,0.0005230946278181723,0.0,0.00026154731390908617,0.0016739028090181514,0.0003661662394727206,0.0010461892556363447,0.0,5.230946278181723e-05,0.0,5.230946278181723e-05,0.0,5.230946278181723e-05,0.0,0.0005754040905999895,5.230946278181723e-05,0.0001569283883454517,5.230946278181723e-05,0.0005754040905999895,5.230946278181723e-05,0.0,0.0005230946278181723,0.0,0.0003138567766909034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006277135533818068
